행정동코드,시도명,시군구명,읍면동명,생성일자,말소일자
2626054500,부산광역시,동래구,명륜동,20110301,
2626055000,부산광역시,동래구,온천제1동,19950101,
2626056000,부산광역시,동래구,온천제2동,19950101,
2626057000,부산광역시,동래구,온천제3동,19950101,
2626058000,부산광역시,동래구,사직제1동,19950101,
2626059000,부산광역시,동래구,사직제2동,19950101,
2626060000,부산광역시,동래구,사직제3동,19950101,
2626061000,부산광역시,동래구,거제제1동,19950101,19950301
2626062000,부산광역시,동래구,거제제2동,19950101,19950301
2626063000,부산광역시,동래구,거제제3동,19950101,19950301
2626064000,부산광역시,동래구,거제제4동,19950101,19950301
2626065000,부산광역시,동래구,연산제1동,19950101,19950301
2626066000,부산광역시,동래구,연산제2동,19950101,19950301
2626067000,부산광역시,동래구,연산제3동,19950101,19950301
2626068000,부산광역시,동래구,연산제4동,19950101,19950301
2626069000,부산광역시,동래구,연산제5동,19950101,19950301
2626070000,부산광역시,동래구,연산제6동,19950101,19950301
2626071000,부산광역시,동래구,연산제7동,19950101,19950301
2626072000,부산광역시,동래구,연산제8동,19950101,19950301
2626073000,부산광역시,동래구,연산제9동,19950101,19950301
2626074000,부산광역시,동래구,안락제1동,19950101,
2626075000,부산광역시,동래구,안락제2동,19950101,
2626076100,부산광역시,동래구,명장제1동,19950101,
2626076200,부산광역시,동래구,명장제2동,19950101,
2629000000,부산광역시,남구,,19950101,
2629051000,부산광역시,남구,대연제1동,19950101,
2629052000,부산광역시,남구,대연제2동,19950101,20130701
2629053000,부산광역시,남구,대연제3동,19950101,
2629054000,부산광역시,남구,대연제4동,19950101,
2629055000,부산광역시,남구,대연제5동,19950101,
2629056000,부산광역시,남구,대연제6동,19950101,
2629057000,부산광역시,남구,용호제1동,19950101,
2629058000,부산광역시,남구,용호제2동,19950101,
2629059000,부산광역시,남구,용호제3동,19950101,
2629060000,부산광역시,남구,용호제4동,19950101,
2629061000,부산광역시,남구,용당동,19950101,
2629062000,부산광역시,남구,감만제1동,19950101,
2629063000,부산광역시,남구,감만제2동,19950101,
2629064000,부산광역시,남구,우암제1동,19950101,20130701
2629064500,부산광역시,남구,우암동,20130701,
2629065000,부산광역시,남구,우암제2동,19950101,20130701
2629066000,부산광역시,남구,남천제1동,19950101,19950301
2629067000,부산광역시,남구,남천제2동,19950101,19950301
2629068000,부산광역시,남구,문현제1동,19950101,
2629069000,부산광역시,남구,문현제2동,19950101,
2629070000,부산광역시,남구,문현제3동,19950101,
2629071000,부산광역시,남구,문현제4동,19950101,
2629072000,부산광역시,남구,문현5동,19950101,19990101
2629073000,부산광역시,남구,수영동,19950101,19950301
2629074000,부산광역시,남구,망미제1동,19950101,19950301
2629075000,부산광역시,남구,망미제2동,19950101,19950301
2629076000,부산광역시,남구,광안제1동,19950101,19950301
2629077000,부산광역시,남구,광안제2동,19950101,19950301
2629078000,부산광역시,남구,광안제3동,19950101,19950301
2629079000,부산광역시,남구,광안제4동,19950101,19950301
2629080000,부산광역시,남구,민락동,19950101,19950301
2632000000,부산광역시,북구,,19950101,
2632051000,부산광역시,북구,구포제1동,19950101,
2632052000,부산광역시,북구,구포제2동,19950101,
2632052100,부산광역시,북구,구포제3동,19950101,
2632053000,부산광역시,북구,금곡동,19950101,
2632054000,부산광역시,북구,화명동,19950101,20030701
2632054100,부산광역시,북구,화명제1동,20030701,
2632054200,부산광역시,북구,화명제2동,20030701,
2632054300,부산광역시,북구,화명제3동,20031222,
2632055000,부산광역시,북구,덕천제1동,19950101,
2632056000,부산광역시,북구,덕천제2동,19950101,
2632056100,부산광역시,북구,덕천제3동,19950101,
2632057100,부산광역시,북구,만덕제1동,19950101,
2632057200,부산광역시,북구,만덕제2동,19950101,
2632057300,부산광역시,북구,만덕제3동,19950101,
2632058000,부산광역시,북구,삼락동,19950101,19950301
2632059100,부산광역시,북구,모라제1동,19950101,19950301
2632059200,부산광역시,북구,모라제2동,19950101,19950301
2632059300,부산광역시,북구,모라제3동,19950101,19950301
2632060000,부산광역시,북구,덕포제1동,19950101,19950301
2632061000,부산광역시,북구,덕포제2동,19950101,19950301
2632062000,부산광역시,북구,괘법동,19950101,19950301
2632063000,부산광역시,북구,감전제1동,19950101,19950301
2632064000,부산광역시,북구,감전제2동,19950101,19950301
2632065000,부산광역시,북구,주례제1동,19950101,19950301
2632066000,부산광역시,북구,주례제2동,19950101,19950301
2632066100,부산광역시,북구,주례제3동,19950101,19950301
2632067000,부산광역시,북구,학장동,19950101,19950301
2632068000,부산광역시,북구,엄궁동,19950101,19950301
2635000000,부산광역시,해운대구,,19950101,
2635051000,부산광역시,해운대구,우제1동,19950101,
2635052000,부산광역시,해운대구,우제2동,19950101,
2635052500,부산광역시,해운대구,우제3동,20160101,
2635053000,부산광역시,해운대구,중제1동,19950101,
2635054000,부산광역시,해운대구,중제2동,19950101,
2635055000,부산광역시,해운대구,좌동,19950101,20031231
2635055100,부산광역시,해운대구,좌제1동,20031231,
2635055200,부산광역시,해운대구,좌제2동,20031231,
2635055300,부산광역시,해운대구,좌제3동,20031231,
2635055400,부산광역시,해운대구,좌제4동,20031231,
2635056000,부산광역시,해운대구,송정동,19950101,
2635057000,부산광역시,해운대구,반여제1동,19950101,
2635058000,부산광역시,해운대구,반여제2동,19950101,
2635059000,부산광역시,해운대구,반여제3동,19950101,
2635059500,부산광역시,해운대구,반여제4동,20050905,
2635060000,부산광역시,해운대구,석대동,19950101,19981001
2635061000,부산광역시,해운대구,반송제1동,19981001,
2635062000,부산광역시,해운대구,반송제2동,19950101,
2635063000,부산광역시,해운대구,반송제3동,19950101,20151001
2635065000,부산광역시,해운대구,재송제1동,19950101,
2635066000,부산광역시,해운대구,재송제2동,19950101,
2638000000,부산광역시,사하구,,19950101,
2638051000,부산광역시,사하구,괴정제1동,19950101,
2638052000,부산광역시,사하구,괴정제2동,19950101,
2638053000,부산광역시,사하구,괴정제3동,19950101,
2638054000,부산광역시,사하구,괴정제4동,19950101,
2638055000,부산광역시,사하구,당리동,19950101,
2638056100,부산광역시,사하구,하단제1동,19950101,
2638056200,부산광역시,사하구,하단제2동,19950101,
2638057100,부산광역시,사하구,신평제1동,19950101,
2638057200,부산광역시,사하구,신평제2동,19950101,
2638058000,부산광역시,사하구,장림제1동,19950101,
2638059000,부산광역시,사하구,장림제2동,19950101,
2638060100,부산광역시,사하구,다대제1동,19950101,
2638060200,부산광역시,사하구,다대제2동,19950101,
2638061000,부산광역시,사하구,구평동,19950101,
2638062000,부산광역시,사하구,감천제1동,19950101,
2638063000,부산광역시,사하구,감천제2동,19950101,
2641000000,부산광역시,금정구,,19950101,
2641051000,부산광역시,금정구,서제1동,19950101,
2641052000,부산광역시,금정구,서제2동,19950101,
2641053000,부산광역시,금정구,서제3동,19950101,
2641054000,부산광역시,금정구,서제4동,19950101,20090101
2641055000,부산광역시,금정구,금사동,19950101,20181001
2641055500,부산광역시,금정구,금사회동동,20181001,
2641056000,부산광역시,금정구,오륜동,19950101,19981101
2641057000,부산광역시,금정구,부곡제1동,19950101,
2641058000,부산광역시,금정구,부곡제2동,19950101,
2641059000,부산광역시,금정구,부곡제3동,19981101,
2641059100,부산광역시,금정구,부곡제4동,19950101,
2641060000,부산광역시,금정구,장전제1동,19950101,
2641061000,부산광역시,금정구,장전제2동,19950101,
2641062000,부산광역시,금정구,장전제3동,19950101,20200101
2641063000,부산광역시,금정구,선동,19950101,19981101
2641063500,부산광역시,금정구,선두구동,19981101,
2641064000,부산광역시,금정구,두구동,19950101,19981101
2641065000,부산광역시,금정구,노포동,19950101,19981101
2641066000,부산광역시,금정구,청룡동,19981101,19991001
2641066500,부산광역시,금정구,청룡노포동,19991001,
2641067000,부산광역시,금정구,남산동,19950101,
2641068000,부산광역시,금정구,구서제1동,19950101,
2641069000,부산광역시,금정구,구서제2동,19950101,
2641070000,부산광역시,금정구,금성동,19950101,
2644000000,부산광역시,강서구,,19950101,
2644051000,부산광역시,강서구,대저1동,19990201,
2644052000,부산광역시,강서구,대저2동,19990201,
2644053000,부산광역시,강서구,강동동,19950101,
2644053500,부산광역시,강서구,명지1동,20180101,
2644054000,부산광역시,강서구,명지동,19950101,20180101
2644054500,부산광역시,강서구,명지2동,20180101,
2644055000,부산광역시,강서구,가락동,19950101,
2644056000,부산광역시,강서구,녹산동,19950101,
2644057000,부산광역시,강서구,천가동,19950101,20150130
2644058000,부산광역시,강서구,가덕도동,20150130,
2647000000,부산광역시,연제구,,19950301,
2647061000,부산광역시,연제구,거제제1동,19950301,
2647062000,부산광역시,연제구,거제제2동,19950301,
2647063000,부산광역시,연제구,거제제3동,19950301,
2647064000,부산광역시,연제구,거제제4동,19950301,
2647065000,부산광역시,연제구,연산제1동,19950301,
2647066000,부산광역시,연제구,연산제2동,19950301,
2647067000,부산광역시,연제구,연산제3동,19950301,
2647068000,부산광역시,연제구,연산제4동,19950301,
2647069000,부산광역시,연제구,연산제5동,19950301,
2647070000,부산광역시,연제구,연산제6동,19950301,
2647071000,부산광역시,연제구,연산제7동,19950301,20080301
2647072000,부산광역시,연제구,연산제8동,19950301,
2647073000,부산광역시,연제구,연산제9동,19950301,
2650000000,부산광역시,수영구,,19950301,
2650066000,부산광역시,수영구,남천제1동,19950301,
2650067000,부산광역시,수영구,남천제2동,19950301,
2650073000,부산광역시,수영구,수영동,19950301,
2650074000,부산광역시,수영구,망미제1동,19950301,
2650075000,부산광역시,수영구,망미제2동,19950301,
2650076000,부산광역시,수영구,광안제1동,19950301,
2650077000,부산광역시,수영구,광안제2동,19950301,
2650078000,부산광역시,수영구,광안제3동,19950301,
2650079000,부산광역시,수영구,광안제4동,19950301,
2650080000,부산광역시,수영구,민락동,19950301,
2653000000,부산광역시,사상구,,19950301,
2653058000,부산광역시,사상구,삼락동,19950301,
2653059100,부산광역시,사상구,모라제1동,19950301,
2653059200,부산광역시,사상구,모라제2동,19950301,20080101
2653059300,부산광역시,사상구,모라제3동,19950301,
