시도교육청코드,시도교육청명,행정구역명,학원교습소명,학원지정번호,학원명,개설일자,등록일자,등록상태명,휴원시작일자,휴원종료일자,정원합계,일시수용능력인원합계,분야명,교습계열명,교습과정목록명,교습과정명,인당수강료,수강료공개여부,기숙사학원여부,도로명주소,도로명상세주소,도로명우편번호,전화번호,수정일자
S10,경상남도교육청,창원시,교습소,3000014563,전선애미술상자미술교습소,20151013,20151013,개원,        ,99991231,20,6,예능(대),예능(중),중급초등1,미술,"중급초등1:110000, 중급초등2:120000, 고급초등1:130000",Y,N,경상남도 창원시 성산구 창이대로 733,", 224호 일부 (사파동, 사파동성아파트 상가 에이동)",51459,,20231018
S10,경상남도교육청,창원시,교습소,3000021325,전혜솔영어교습소,20220928,20220928,개원,        ,99991231,36,7,입시.검정 및 보습,보통교과,초등영어 A,보습,"초등영어 A:230000, 초등영어 B:250000, 중등영어 A:280000, 중등영어 B:300000, 고등영어 A:330000, 고등영어 B:360000",Y,N,경상남도 창원시 마산회원구 양덕서로 47,", 301호 (양덕동, 메트로스퀘어5)",51317,null,20250420
S10,경상남도교육청,창원시,교습소,3000019130,절대강자국어교습소,20200224,20200224,개원,        ,99991231,35,5,입시.검정 및 보습,보통교과,초급,보습,"초급:170000, 중급:180000, 고1-2:200000, 고3:310000, 중등내신반:170000, 고급문법반:100000, 고급문학반:200000",Y,N,경상남도 창원시 의창구 도계로 135,", 두산위브주상가 216-2호 (명서동, 두산위브아파트)",51170,,20231018
S10,경상남도교육청,창원시,교습소,2000000875,정다운피아노교습소,20000311,20000311,개원,        ,99991231,28,4,예능(대),예능(중),피아노/초급반/주5회/60분,음악,"피아노/초급반/주5회/60분:120000, 피아노/중급반/주5회/60분:130000, 피아노/고급반/주5회/60분:150000",Y,N,경상남도 창원시 마산회원구 합성북12길 1,"(합성동, 정다운피아노)",51208,055-296-4159,20231018
S10,경상남도교육청,창원시,교습소,3000032523,정삼이아뜰리에미술교습소,20250508,20250508,개원,        ,        ,0,5,예능(대),,,, ,Y, ,경상남도 창원시 성산구 동산로 115,"(상남동,대동아파트)대동아파트 장미상가 203호",51498,,20250518
S10,경상남도교육청,창원시,교습소,3000021509,정선미영어교습소 ,20221219,20221219,개원,        ,99991231,14,9,입시.검정 및 보습,보통교과,초등영어,보통교과,"초등영어:260000, 중등영어:280000, 고등영어:320000",Y,N,경상남도 창원시 성산구 동산로 124,", 성원종합상가 613-4호 (상남동, 성원아파트)",51499,null,20250713
S10,경상남도교육청,창원시,교습소,3000016442,정선생수학교습소,20170627,20170627,개원,        ,99991231,30,6,입시.검정 및 보습,보통교과,,보습, ,Y,N,경상남도 창원시 마산회원구 내서읍 삼계1길 32,", 204호 (한우리아파트상가13동) (내서읍)",51239,,20231018
S10,경상남도교육청,창원시,교습소,3000019041,정성주수학교습소,20200122,20200122,개원,        ,99991231,9,3,입시.검정 및 보습,보통교과,고등수학1,보습,"고등수학1:300000, 고등수학2:500000, 초등수학:200000, 중등수학1:250000, 중등수학2:400000",Y,N,경상남도 창원시 의창구 중동로 60,", 상가 425동 204호  (중동, 창원중동유니시티4단지)",51382,null,20240407
S10,경상남도교육청,창원시,교습소,3000020445,정쌤플러스수학교습소,20211103,20211029,개원,        ,99991231,108,9,입시.검정 및 보습,보통교과,초등수학A,보습,"초등수학A:120000, 초등수학B:150000, 초등수학C:150000, 초등수학D:180000, 초등수학E:187500, 초등수학F:225000, 중등수학A:200000, 중등수학B:240000, 고등수학:250000",Y,N,경상남도 창원시 마산합포구 현동1길 4-4,", 305호 (현동)",51777,null,20231231
S10,경상남도교육청,창원시,교습소,3000032419,정쌤힘찬수학교습소,20250310,20250310,개원,        ,        ,0,8,입시.검정 및 보습,보통교과,초등수학(A),보습,"초등수학(A):200000, 초등수학(B):200000, 중등수학:250000, 초등수학(C):200000",Y, ,경상남도 창원시 마산합포구 노산서18길 81,", 202호 일부(복도에서 좌측)(교방동)",51276,,20250831
S10,경상남도교육청,창원시,교습소,3000032046,정원영어교습소,20240927,20240927,개원,        ,        ,0,9,입시.검정 및 보습,보통교과,초등영어1,보습,"초등영어1:160000, 초등영어2:190000, 중등영어:250000, 고등영어:350000",Y, ,경상남도 창원시 진해구 웅천동로1번길 28-15,", 1층 일부(102호)(남문동)",51618,,20250420
S10,경상남도교육청,창원시,교습소,3000032678,정한나피아노음악교습소,20250805,20250805,개원,        ,        ,0,9,예능(대),,,, ,Y, ,경상남도 창원시 의창구 중동중앙로 47,703호(어반브릭스 TOWER)(중동),51382,010-5904-4950,20250817
S10,경상남도교육청,창원시,교습소,3000015079,제뉴인영어교습소,20160315,20160315,개원,        ,99991231,45,9,입시.검정 및 보습,보통교과,영어/중등/주2회,보습,"영어/중등/주2회:260000, 영어/중등/주3회:300000, 영어/고등/주2회:350000, 영어/고등/주3회:400000",Y,N,경상남도 창원시 마산합포구 완월남로 3-1,", 2층 (완월동)",51267,,20231018
S10,경상남도교육청,창원시,교습소,15541,제니정영어교습소,20101025,20101025,개원,        ,99991231,20,5,입시.검정 및 보습,보통교과,영어(초등기초),보습, ,N,N,경상남도 창원시 의창구 반계로 98,", 203호 (팔용동, 벽산블루밍아파트B단지 상가)",51372,055-297-2617,20231018
S10,경상남도교육청,창원시,교습소,3000021903,제이리영어교습소,20230524,20230524,개원,        ,99991231,48,8,입시.검정 및 보습,보통교과,영어(고등B),보통교과,"영어(고등B):150000, 영어(고등(심화특강):349000, 영어(초등A):258000, 영어(초등B):124000, 영어(초등(심화특강):285000, 영어(중등A):369000, 영어(중등B):127000, 영어(중등(심화특강):295000, 영어(고등A):470000",Y,N,경상남도 창원시 성산구 원이대로579번길 13,", 207-1호 (용호동, 용지 아이파크119동 근린생활시설)",51437,,20240804
S10,경상남도교육청,창원시,교습소,3000021564,제이매쓰(J.Math)수학교습소,20230103,20230103,개원,        ,99991231,40,8,입시.검정 및 보습,보통교과,초등수학A,보습,"초등수학A:200000, 초등수학B:200000, 중등수학A:250000, 중등수학B:320000, 중등수학C:400000, 중등+고등수학:450000, 고등수학A:290000, 고등수학C:420000, 고등수학(2과목):580000",Y,N,경상남도 창원시 마산합포구 월영동로 8,", 415호 (해운동, 대동씨코아)",51749,null,20240303
S10,경상남도교육청,창원시,교습소,3000014881,제이앤제이(J&J)수학교습소,20160113,20160113,개원,        ,99991231,35,5,입시.검정 및 보습,보통교과,수학초등/5회,보습,"수학초등/5회:150000, 수학중등/5회:250000, 수학고등1/주4회:250000, 수학고등2/4회:300000, 수학고등3/3회:400000",Y,N,경상남도 창원시 마산합포구 월영북15길 9,", 216호 (대내동)",51765,null,20250420
S10,경상남도교육청,창원시,교습소,3000018131,제이에이(JA)영어교습소,20190212,20190212,개원,        ,99991231,12,6,국제화,보통교과,영어(초등부),보통교과,"영어(초등부):220000, 영어(중등부):280000, 영어(고등부):300000",Y,N,경상남도 창원시 의창구 도계로 135,", (명서동 27 두산위브주상가동 2층 211-2호 (명서동, 두산위브아파트)",51170,,20231018
S10,경상남도교육청,창원시,교습소,3000015350,조선화아트미술교습소,20160610,20160610,개원,        ,99991231,36,9,예능(대),예능(중),미술(아트크래스1),미술,"미술(아트크래스1):90000, 미술(아트클래스2):120000, 미술(일반A):100000, 미술(일반B):150000",Y,N,경상남도 창원시 성산구 대암로 36,", 5-3호 (남양동, 한성빌딩)",51484,null,20250420
S10,경상남도교육청,창원시,교습소,3000020500,조이잉글리쉬영어교습소,20211118,20211119,개원,        ,99991231,45,9,입시.검정 및 보습,보통교과,영어초급A,보습,"영어초급A:150000, 영어초급B:170000, 영어초급C:190000, 영어중급A:180000, 영어중급B:220000",Y,N,경상남도 창원시 의창구 북면 감계로 300,", 202호 (북면, 코아상가)",51112,,20231018
S10,경상남도교육청,창원시,교습소,3000022001,존영어교습소,20230721,20230721,개원,        ,        ,0,0,입시.검정 및 보습,,초등영어,,"초등영어:250000, 중등영어:350000, 고등영어:400000",Y, ,경상남도 창원시 성산구 반송로 144,수영빌딩 502호(반림동) ,51426,,20231206
S10,경상남도교육청,창원시,교습소,3000013119,중앙수능영어교습소,20140414,20250723,개원,        ,99991231,80,8,입시.검정 및 보습,보통교과,초등단과반,보습, ,Y,N,경상남도 창원시 마산합포구 3·15대로 129,", 1층 (중앙동1가, 동그라미약국)",51761,055-223-0525,20250727
S10,경상남도교육청,창원시,교습소,3000026014,즐거운수학교습소,20230914,20230914,개원,        ,        ,0,8,입시.검정 및 보습,보통교과,초등수학,보습,"초등수학:220000, 중등수학(단과A):270000, 중등수학(단과B):300000, 고등수학(단과A):300000, 고등수학(단과B):400000, 고등수학(단과C):500000",Y, ,경상남도 창원시 진해구 충장로657번길 20,(장천동 현대빌딩) 305호,51628,,20250504
S10,경상남도교육청,창원시,교습소,3000021936,"지금,수학교습소",20230609,20230609,개원,        ,99991231,16,4,입시.검정 및 보습,보통교과,수학 초등(주5회),보습,"수학 초등(주5회):150000, 수학 초등(주4회):100000, 수학 중등:190000, 수학 고등:250000",Y,N,경상남도 창원시 마산회원구 내서읍 삼계5길 32,", 상가동 102호 (내서읍, 대동아파트)",51238,,20231018
S10,경상남도교육청,창원시,교습소,15757,지대영입시수학교습소,20101229,20101229,개원,        ,99991231,54,9,입시.검정 및 보습,보통교과,초등A,보습, ,N,N,경상남도 창원시 진해구 석동로 59,", 208호 (석동, 세이브코아)",51587,055-551-4353,20231018
S10,경상남도교육청,창원시,교습소,3000030224,지음피아노음악교습소,20240522,20240522,개원,        ,        ,0,7,예능(대),예능(중),음악(기초반(바이엘)주3),음악,"음악(기초반(바이엘)주3):150000, 음악(초급반(체르니100)주3):160000, 음악(중급반(체르니30)주3):170000, 음악(고급반(체르니40)주3):180000, 음악(기초반(바이엘)주2):130000, 음악(초급반(체르니100)주2):140000, 음악(중급반(체르니30)주2):150000, 음악(고급반(체르니40)주2):160000, 음악(통합반 주1):120000, 음악(콩쿨반):250000, 음악(예고입시):350000, 음악(대입입시):450000, 음악(성인피아노):150000",Y, ,경상남도 창원시 의창구 중동로 60,창원 중동 유니시티 4단지 425동 121호(중동),51382,,20240714
S10,경상남도교육청,창원시,교습소,3000021070,지혜의숲사고력논술교습소,20220615,20220615,개원,        ,99991231,40,9,입시.검정 및 보습,보통교과,초등사고력논술,보습,"초등사고력논술:140000, 초등한국사논술:140000, 중등사고력논술:170000, 중등세계사논술:170000, 중등 비문학:170000",Y,N,경상남도 창원시 성산구 대암로 251,", 상가 212호 (성주동, 프리빌리지아파트)",51471,,20231018
S10,경상남도교육청,창원시,교습소,3000018831,진(Jin)영어교습소,20191022,20191022,개원,        ,99991231,21,7,입시.검정 및 보습,보통교과,,보습, ,Y,N,경상남도 창원시 마산합포구 노산서18길 119,", 형제상가빌라 202호 (교방동, 형제상가빌라)",51277,,20231018
S10,경상남도교육청,창원시,교습소,672,진동다니엘수학교습소,19940613,19940613,개원,        ,99991231,12,7,입시.검정 및 보습,보통교과,,보습,"수학(초등):120000, 수학 (중등):160000, 수학 초등:150000, 수학 중등:200000",Y,N,경상남도 창원시 마산합포구 진동면 진북산업로 55,", 209호(마산 진동 협성엠파이어 401동)",51793,055-242-3477,20240804
S10,경상남도교육청,창원시,교습소,3000018797,진주음악교습소,20191018,20191018,개원,        ,99991231,25,5,예능(대),예능(중),초급 베스틴,음악,"초급 베스틴:130000, 베스틴/주3회:110000, 베스틴/주2회:80000, 베스틴 1급:130000, 베스틴 2급:130000, 체르니 100번:140000, 체르니 100번/주3회:130000, 체르니 30번:150000, 체르니 30번/주3회:130000, 체르니 40번:160000, 재즈피아노:170000",Y,N,경상남도 창원시 진해구 행암로 25,", 121동205호 (장천동, 진해 장천 대동 다:숲아파트주상가)",51632,055-552-3949,20240121
S10,경상남도교육청,창원시,교습소,3000020074,진해신항만점영어교습소,20210512,20210512,개원,        ,99991231,45,9,입시.검정 및 보습,보통교과,영어(초등저학년),보습,"영어(초등저학년):170000, 영어(초등고학년):180000, 영어(중등1):210000, 영어(중등2):240000",Y,Y,경상남도 창원시 진해구 신항북로 202,", 206호,207호 (용원동, 부산신항만 이지더원아파트 2단지 213동 상가동)",51611,null,20231206
S10,경상남도교육청,창원시,교습소,3000032712,진해중국어교습소,20250902,20250902,개원,        ,        ,0,6,국제화,,,, ,Y, ,경상남도 창원시 진해구 해원로 29,", 602동 310호(석동, 우림필유2상가))",51674,,20250907
S10,경상남도교육청,창원시,교습소,3000032228,찐수학교습소,20241231,20241231,개원,        ,        ,0,0,입시.검정 및 보습,,,, ,Y, ,경상남도 창원시 성산구 가양로 97,", 위드파크아파트 410동(상가동) 206호(남양동)",51480,,20250105
S10,경상남도교육청,창원시,교습소,7295,참바둑교습소,20040714,20040714,개원,        ,99991231,27,9,기타(대),기타(중),바둑,기타(소),바둑:140000,Y,N,경상남도 창원시 진해구 석동로 80,", 202호 (석동, 벚꽃그린빌주공4단지)",51594,055-542-3005,20231105
S10,경상남도교육청,창원시,교습소,3000019308,참진수학교습소,20200506,20200506,개원,        ,99991231,21,7,입시.검정 및 보습,보통교과,,보습,"수학초 A:160000, 수학초 B:160000, 수학중 A:200000, 수학중 B:200000, 수학초등A:170000, 수학초등B:170000, 수학중등:220000",Y,N,경상남도 창원시 마산합포구 월영동로 8,", 430호 (해운동, 대동씨코아)",51749,,20231018
